wl,avg.uv.1,avg.uv.2,avg.uv.3,avg.uv.4,cyanistes.caeruleus.1,cyanistes.caeruleus.2,cyanistes.caeruleus.3,cyanistes.caeruleus.4,sturnus.vulgaris.1,sturnus.vulgaris.2,sturnus.vulgaris.3,sturnus.vulgaris.4,avg.v.1,avg.v.2,avg.v.3,avg.v.4,pavo.cristatus.1,pavo.cristatus.2,pavo.cristatus.3,pavo.cristatus.4,cyanistes.caeruleus.dc,gallus.gallus.ach.1,sturnus.vulgaris.ach.1,apis.mellifera.f.1,apis.mellifera.f.2,apis.mellifera.f.3,canis.familiaris.1,canis.familiaris.2,canis.familiaris.ach.1,cie.2deg.1,cie.2deg.2,cie.2deg.3,cie.10deg.1,cie.10deg.2,cie.10deg.3,musca.domestica.1,musca.domestica.2,musca.domestica.3,musca.domestica.4,musca.domestica.ach.1,ctenophorus.sp.1,ctenophorus.sp.2,ctenophorus.sp.3,habronattus.sp.1,habronattus.sp.2,habronattus.sp.3,rhinecanthus.aculeatus.1,rhinecanthus.aculeatus.2,rhinecanthus.aculeatus.3,rhinecanthus.aculeatus.ach.1,notonecta.undulata.1,notonecta.undulata.2,notonecta.undulata.3,notonecta.isulata.1,notonecta.isulata.2,notonecta.isulata.3,notonecta.irrogata.1,notonecta.irrogata.2,notonecta.irrogata.3,notonecta.glauca.1,notonecta.glauca.2,notonecta.glauca.3,gryllus.bimaculatus.1,gryllus.bimaculatus.2,gryllus.bimaculatus.3,gryllus.campestris.1,gryllus.campestris.2,gryllus.campestris.3,locusta.migratoria.1,locusta.migratoria.2,locusta.migratoria.3,periplaneta.americana.1,periplaneta.americana.2,melipona.quadrifasciata.1,melipona.quadrifasciata.2,melipona.quadrifasciata.3,melipona.marginata.1,melipona.marginata.2,melipona.marginata.3,schwarziana.sp.1,schwarziana.sp.2,schwarziana.sp.3,trigona.spinipes.1,trigona.spinipes.2,trigona.spinipes.3,bombus.terrestris.1,bombus.terrestris.2,bombus.terrestris.3,bombus.lapidarius.1,bombus.lapidarius.2,bombus.lapidarius.3,bombus.monticola.1,bombus.monticola.2,bombus.monticola.3,bombus.jonelus.1,bombus.jonelus.2,bombus.jonelus.3,bombus.morio.1,bombus.morio.2,bombus.morio.3,melecta.punctata.1,melecta.punctata.2,melecta.punctata.3,anthophora.acervorum.1,anthophora.acervorum.2,anthophora.acervorum.3,proxylocopa.sp.1,proxylocopa.sp.2,proxylocopa.sp.3,xylocopa.brasilianorum.1,xylocopa.brasilianorum.2,xylocopa.brasilianorum.3,osmia.rufa.1,osmia.rufa.2,osmia.rufa.3,anthidium.manicatum.1,anthidium.manicatum.2,anthidium.manicatum.3,oxaea.flavescens.1,oxaea.flavescens.2,oxaea.flavescens.3,andrena.florea.1,andrena.florea.2,andrena.florea.3,philanthus.triangulum.1,philanthus.triangulum.2,philanthus.triangulum.3,paravespula.germanica.1,paravespula.germanica.2,paravespula.germanica.3,paravespula.vulgaris.1,paravespula.vulgaris.2,paravespula.vulgaris.3,vespa.crabro.f.1,vespa.crabro.f.2,vespa.crabro.f.3,vespa.crabro.m.1,vespa.crabro.m.2,vespa.crabro.m.3,polistes.dominulus.1,polistes.dominulus.2,polistes.dominulus.3,bombus.distinguendis.1,bombus.distinguendis.2,bombus.distinguendis.3,bombus.hortorum.1,bombus.hortorum.2,bombus.hortorum.3,apis.mellifera.m.1,apis.mellifera.m.2,apis.mellifera.m.3,papilio.xuthus.1,papilio.xuthus.2,papilio.xuthus.3,papilio.xuthus.4,papilio.xuthus.5,apodemia.mormo.1,apodemia.mormo.2,apodemia.mormo.3,apodemia.mormo.4,celastrina.argiolus.1,celastrina.argiolus.2,celastrina.argiolus.3,pseudozizeeria.maho.1,pseudozizeeria.maho.2,pseudozizeeria.maho.3,lycaena.rubidus.1,lycaena.rubidus.2,lycaena.rubidus.3,lycaena.rubidus.4
419,0.00128154,0.00243248,0,0,0.002119502,0.002710516,0,0,0.000356493,0.005734745,0,0,0.011220091,0,0,0,0.010400517,0,3.39E-06,1.48E-07,0.000696262,5.19E-15,0.000215892,0.001089926,0.008650509,0.00123236,0.009081895,0.001158825,0.001672234,0.193,0.0191,0.992,0.194,0.0239,0.925,0.000130122,0.003552367,0.005297377,0.001110575,0.003000832,0.00798135,0.002500891,0.001175015,0.004082333,0.001111219,0.002497083,0.020121585,0.003835761,0.001434466,0.002514336,0.002244085,0.003884487,0.001463173,0.002244085,0.003884487,0.001463173,0.002244085,0.003884487,0.001463173,4.75E-05,0.0097975,0.001166929,2.17E-06,0.007364049,0.001581599,8.39E-06,0.008101307,0.001463173,0.000262789,0.009081895,0.001298144,0.000586487,0.001833053,3.99E-05,0.009430524,0.001369889,8.39E-06,0.006733044,0.001206426,3.35E-05,0.006355477,0.001404423,3.99E-05,0.007364049,0.001264052,4.24E-06,0.009264926,0.001310933,9.96E-06,0.007364049,0.001206426,2.37E-05,0.007364049,0.001244644,9.96E-06,0.007364049,0.001194818,3.99E-05,0.007364049,0.001212978,4.24E-06,0.009264926,0.001206426,3.35E-05,0.007364049,0.001386712,5.96E-06,0.007364049,0.001386712,0.000364789,0.007364049,0.001220055,9.49E-05,0.007364049,0.00116067,0.000133852,0.007364049,0.001286084,0.001212946,0.008562913,0.001235867,3.35E-05,0.007364049,0.001310933,6.72E-05,0.007364049,0.001310933,2.82E-05,0.007364049,0.001254032,2.37E-05,0.007364049,0.001286084,4.24E-06,0.007364049,0.001310933,4.24E-06,0.007364049,0.001194818,0.000188028,0.005860081,0.001338798,0.000188028,0.005860081,0.001338798,7.99E-05,0.008450673,0.001185079,2.37E-05,0.007364049,0.001310933,0.000262789,0.008807977,0.005498135,0.001463173,0.001269836,8.39E-06,0.006733044,0.001909444,0.001269836,0.003634634,0.00798135,0.001158658,0.008807977,0.001463173,0.001199326,0.000262789,0.008336178,0.002126911,0.001168754
420,0.00114056,0.00285574,0,0,0.001919549,0.003070584,0,0,0.000252317,0.006102083,0,0,0.011188121,0,0,0,0.010400517,0,3.47E-06,1.47E-07,0.000713536,6.49E-15,0.000240932,0.001038114,0.008731659,0.001236729,0.009144569,0.001148607,0.001736283,0.204,0.0203,1.05,0.208,0.0258,0.993,0.00011931,0.003518138,0.005402644,0.001102982,0.003048307,0.008078427,0.002559403,0.001160993,0.003790738,0.001111219,0.002497083,0.020196189,0.00397529,0.001456521,0.002589191,0.002041724,0.003976767,0.001478629,0.002041724,0.003976767,0.001478629,0.002041724,0.003976767,0.001478629,4.15E-05,0.00979957,0.00115355,1.90E-06,0.007470398,0.001603457,7.34E-06,0.008195952,0.001478629,0.000230466,0.009144569,0.001303072,0.000518001,0.001866758,3.48E-05,0.009472389,0.001379711,7.34E-06,0.006844363,0.001203601,2.93E-05,0.006467978,0.001416407,3.48E-05,0.007470398,0.001266381,3.71E-06,0.009317748,0.001316782,8.71E-06,0.007470398,0.001203601,2.07E-05,0.007470398,0.001245374,8.71E-06,0.007470398,0.001190738,3.48E-05,0.007470398,0.001210815,3.71E-06,0.009317748,0.001203601,2.93E-05,0.007470398,0.0013976,5.21E-06,0.007470398,0.0013976,0.00032065,0.007470398,0.001218579,8.30E-05,0.007470398,0.00115119,0.000117058,0.007470398,0.001290119,0.001084559,0.008645696,0.001235836,2.93E-05,0.007470398,0.001316782,5.87E-05,0.007470398,0.001316782,2.46E-05,0.007470398,0.001255548,2.07E-05,0.007470398,0.001290119,3.71E-06,0.007470398,0.001316782,3.71E-06,0.007470398,0.001190738,0.000164626,0.005972324,0.001346576,0.000164626,0.005972324,0.001346576,6.98E-05,0.008536754,0.001179833,2.07E-05,0.007470398,0.001316782,0.000230466,0.008618994,0.005608963,0.001478629,0.001255055,7.34E-06,0.006844363,0.001946406,0.001255055,0.00337275,0.008078427,0.001146874,0.008618994,0.001478629,0.001184439,0.000230466,0.008425331,0.002172478,0.001155198
421,0.00101355,0.00331103,0,0,0.001739591,0.003530672,0,0,0.000165146,0.006465345,0,0,0.011147281,0,0,0,0.010500522,0,3.55E-06,1.46E-07,0.000730842,8.75E-13,0.000268407,0.000986302,0.00881281,0.001241098,0.009202047,0.001139005,0.001802097,0.214,0.0214,1.11,0.221,0.0276,1.06,0.000110408,0.003482669,0.005507898,0.001095834,0.003095197,0.00817248,0.002620035,0.001147276,0.003516295,0.001122008,0.002473746,0.020185467,0.004110639,0.001477062,0.002661397,0.001852838,0.004070593,0.001495691,0.001852838,0.004070593,0.001495691,0.001852838,0.004070593,0.001495691,3.62E-05,0.009794072,0.001140545,1.67E-06,0.007574656,0.001627071,6.42E-06,0.008287373,0.001495691,0.000202062,0.009202047,0.001309295,0.000457074,0.001902427,3.04E-05,0.0095081,0.001390983,6.42E-06,0.006954424,0.001201774,2.56E-05,0.006579679,0.001429905,3.04E-05,0.007574656,0.001269914,3.25E-06,0.009364897,0.001323958,7.62E-06,0.007574656,0.001201774,1.81E-05,0.007574656,0.001247248,7.62E-06,0.007574656,0.001187601,3.04E-05,0.007574656,0.00120968,3.25E-06,0.009364897,0.001201774,2.56E-05,0.007574656,0.00140997,4.57E-06,0.007574656,0.00140997,0.000281704,0.007574656,0.001218158,7.25E-05,0.007574656,0.001142372,0.000102379,0.007574656,0.001295417,0.000967993,0.008724419,0.00123692,2.56E-05,0.007574656,0.001323958,5.13E-05,0.007574656,0.001323958,2.15E-05,0.007574656,0.001258238,1.81E-05,0.007574656,0.001295417,3.25E-06,0.007574656,0.001323958,3.25E-06,0.007574656,0.001187601,0.000144125,0.006084327,0.001355742,0.000144125,0.006084327,0.001355742,6.10E-05,0.00861899,0.001175476,1.81E-05,0.007574656,0.001323958,0.000202062,0.008422334,0.005719935,0.001495691,0.001240224,6.42E-06,0.006954424,0.001985373,0.001240224,0.003120915,0.00817248,0.001135599,0.008422334,0.001495691,0.001169722,0.000202062,0.008510851,0.002220132,0.001141998
422,0.00089946,0.00379495,0,0,0.001569631,0.003980758,0,0,9.53E-05,0.006827861,0,0,0.011097451,0,0,0,0.010600527,0,3.64E-06,1.45E-07,0.000748318,1.74E-12,0.000295882,0.000946838,0.008888323,0.001253528,0.009254128,0.00113005,0.001869687,0.223,0.0226,1.16,0.233,0.0295,1.12,0.00010244,0.003445239,0.005612418,0.001088878,0.003141055,0.008263322,0.002682759,0.00113389,0.0032247,0.001132796,0.002450408,0.020155473,0.004241852,0.001495876,0.002730744,0.001677285,0.004165874,0.001514384,0.001677285,0.004165874,0.001514384,0.001677285,0.004165874,0.001514384,3.17E-05,0.009780854,0.001127942,1.46E-06,0.007676645,0.001652462,5.63E-06,0.008375383,0.001514384,0.000177122,0.009254128,0.001316845,0.000402974,0.001940068,2.66E-05,0.009537462,0.001403735,5.63E-06,0.007063062,0.001200978,2.24E-05,0.006690421,0.001444943,2.66E-05,0.007676645,0.001274681,2.85E-06,0.009406175,0.00133249,6.68E-06,0.007676645,0.001200978,1.58E-05,0.007676645,0.001250297,6.68E-06,0.007676645,0.001185438,2.66E-05,0.007676645,0.001209603,2.85E-06,0.009406175,0.001200978,2.24E-05,0.007676645,0.00142385,4.00E-06,0.007676645,0.00142385,0.000247383,0.007676645,0.001218825,6.34E-05,0.007676645,0.001134248,8.96E-05,0.007676645,0.001302012,0.000862501,0.008798885,0.001239149,2.24E-05,0.007676645,0.00133249,4.48E-05,0.007676645,0.00133249,1.88E-05,0.007676645,0.001262133,1.58E-05,0.007676645,0.001302012,2.85E-06,0.007676645,0.00133249,2.85E-06,0.007676645,0.001185438,0.000126174,0.00619594,0.001366326,0.000126174,0.00619594,0.001366326,5.33E-05,0.008697187,0.001172039,1.58E-05,0.007676645,0.00133249,0.000177122,0.008218438,0.005830907,0.001514384,0.001225361,5.63E-06,0.007063062,0.002026352,0.001225361,0.002879818,0.008263322,0.001124863,0.008218438,0.001514384,0.001155198,0.000177122,0.008592544,0.002269865,0.00112918
423,0.00079724,0.00430369,0,0,0.001409669,0.004480853,0,0,4.46E-05,0.007217,0,0,0.011038511,0,0,0,0.010700532,0,3.74E-06,1.45E-07,0.000765853,2.61E-12,0.000323356,0.000907374,0.008963837,0.001265959,0.009300615,0.001121772,0.001939063,0.232,0.0237,1.21,0.245,0.0313,1.18,9.44E-05,0.00340513,0.005715485,0.001081863,0.003185433,0.008350766,0.002747546,0.001120861,0.00296741,0.001143585,0.002427071,0.020109469,0.004370039,0.001513857,0.002798254,0.001514802,0.004262511,0.001534733,0.001514802,0.004262511,0.001534733,0.001514802,0.004262511,0.001534733,2.77E-05,0.009759783,0.001115767,1.29E-06,0.007776189,0.001679647,4.93E-06,0.008459792,0.001534733,0.00015524,0.009300615,0.00132575,0.00035502,0.001979687,2.33E-05,0.009560288,0.001417994,4.93E-06,0.007170112,0.001201245,1.96E-05,0.006800044,0.001461549,2.33E-05,0.007776189,0.001280715,2.50E-06,0.009441389,0.001342409,5.85E-06,0.007776189,0.001201245,1.38E-05,0.007776189,0.001254553,5.85E-06,0.007776189,0.001184282,2.33E-05,0.007776189,0.001210616,2.50E-06,0.009441389,0.001201245,1.96E-05,0.007776189,0.001439268,3.51E-06,0.007776189,0.001439268,0.00021717,0.007776189,0.001220611,5.54E-05,0.007776189,0.001126847,7.83E-05,0.007776189,0.001309932,0.000767322,0.0088689,0.001242556,1.96E-05,0.007776189,0.001342409,3.92E-05,0.007776189,0.001342409,1.64E-05,0.007776189,0.001267265,1.38E-05,0.007776189,0.001309932,2.50E-06,0.007776189,0.001342409,2.50E-06,0.007776189,0.001184282,0.000110463,0.006307013,0.001378356,0.000110463,0.006307013,0.001378356,4.66E-05,0.008771151,0.001169554,1.38E-05,0.007776189,0.001342409,0.00015524,0.00800778,0.005941737,0.001534733,0.001210485,4.93E-06,0.007170112,0.002069343,0.001210485,0.002650024,0.008350766,0.001114693,0.00800778,0.001534733,0.001140891,0.00015524,0.00867022,0.002321668,0.001116773
424,0.00070586,0.00483311,0,0,0.001269701,0.004970946,0,0,1.38E-05,0.007605045,0,0,0.010970381,0,0,0,0.010700532,0,3.83E-06,1.44E-07,0.000783441,3.48E-12,0.00034848,0.00086791,0.00903935,0.001278389,0.009341315,0.0011142,0.002010231,0.24,0.0249,1.26,0.257,0.0333,1.25,8.54E-05,0.003361622,0.005816379,0.001074535,0.003227884,0.008434626,0.002814362,0.001108216,0.002675815,0.001154373,0.002403734,0.020050716,0.004496308,0.001531901,0.002864947,0.001365013,0.004360406,0.00155676,0.001365013,0.004360406,0.00155676,0.001365013,0.004360406,0.00155676,2.42E-05,0.00973074,0.001104047,1.13E-06,0.007873113,0.001708644,4.32E-06,0.008540413,0.00155676,0.000136051,0.009341315,0.00133604,0.000312577,0.002021289,2.04E-05,0.009576399,0.001433787,4.32E-06,0.007275406,0.001202604,1.71E-05,0.006908389,0.001479747,2.04E-05,0.007873113,0.001288045,2.20E-06,0.009470349,0.001353742,5.13E-06,0.007873113,0.001202604,1.21E-05,0.007873113,0.001260046,5.13E-06,0.007873113,0.001184163,2.04E-05,0.007873113,0.001212752,2.20E-06,0.009470349,0.001202604,1.71E-05,0.007873113,0.001456248,3.08E-06,0.007873113,0.001456248,0.000190596,0.007873113,0.001223547,4.85E-05,0.007873113,0.0011202,6.86E-05,0.007873113,0.001319208,0.000681686,0.008934268,0.00124717,1.71E-05,0.007873113,0.001353742,3.43E-05,0.007873113,0.001353742,1.44E-05,0.007873113,0.001273662,1.21E-05,0.007873113,0.001319208,2.20E-06,0.007873113,0.001353742,2.20E-06,0.007873113,0.001184163,9.67E-05,0.006417394,0.001391862,9.67E-05,0.006417394,0.001391862,4.08E-05,0.008840689,0.001168052,1.21E-05,0.007873113,0.001353742,0.000136051,0.007790865,0.006052278,0.00155676,0.001195615,4.32E-06,0.007275406,0.002114347,0.001195615,0.002431966,0.008434626,0.001105118,0.007790865,0.00155676,0.001126824,0.000136051,0.008743685,0.002375529,0.001104804
425,0.00062436,0.00537887,0,0,0.001139732,0.005521051,0,0,0,0.007990943,0,0,0.010893001,0,0,0,0.010800537,0,3.94E-06,1.44E-07,0.000800962,4.35E-12,0.000367241,0.000828445,0.009114863,0.00129082,0.009376038,0.001107364,0.002083195,0.249,0.0261,1.31,0.269,0.0353,1.31,7.44E-05,0.003313998,0.00591438,0.001066643,0.003267959,0.008514717,0.002883169,0.00109598,0.002469983,0.00117595,0.002380397,0.019982475,0.00462177,0.001550899,0.002931845,0.001227452,0.004459457,0.001580485,0.001227452,0.004459457,0.001580485,0.001227452,0.004459457,0.001580485,2.12E-05,0.009693624,0.00109281,9.95E-07,0.007967239,0.001739467,3.79E-06,0.008617057,0.001580485,0.000119232,0.009376038,0.001347743,0.000275064,0.002064874,1.78E-05,0.009585623,0.001451139,3.79E-06,0.00737878,0.001205086,1.50E-05,0.007015295,0.00149956,1.78E-05,0.007967239,0.001296699,1.93E-06,0.009492873,0.001366517,4.50E-06,0.007967239,0.001205086,1.06E-05,0.007967239,0.001266805,4.50E-06,0.007967239,0.001185111,1.78E-05,0.007967239,0.001216038,1.93E-06,0.009492873,0.001205086,1.50E-05,0.007967239,0.001474816,2.70E-06,0.007967239,0.001474816,0.000167243,0.007967239,0.001227662,4.24E-05,0.007967239,0.001114336,6.00E-05,0.007967239,0.001329866,0.000604837,0.008994798,0.001253022,1.50E-05,0.007967239,0.001366517,3.00E-05,0.007967239,0.001366517,1.26E-05,0.007967239,0.001281355,1.06E-05,0.007967239,0.001329866,1.93E-06,0.007967239,0.001366517,1.93E-06,0.007967239,0.001185111,8.47E-05,0.00652693,0.001406867,8.47E-05,0.00652693,0.001406867,3.57E-05,0.008905609,0.001167562,1.06E-05,0.007967239,0.001366517,0.000119232,0.00756823,0.006162386,0.001580485,0.00118077,3.79E-06,0.00737878,0.002161359,0.00118077,0.002225949,0.008514717,0.001096168,0.00756823,0.001580485,0.001113022,0.000119232,0.00881275,0.002431432,0.001093297
426,0.00055181,0.00593661,0,0,0.00101976,0.006061153,0,0,2.89E-06,0.008357944,0,0,0.010806321,0,0,0,0.010800537,0,4.05E-06,1.43E-07,0.000817866,2.25E-10,0.000386003,0.000789822,0.009193627,0.001310326,0.009404601,0.001101293,0.002157959,0.258,0.0274,1.35,0.281,0.0374,1.37,6.57E-05,0.003260836,0.006013152,0.0010589,0.00330653,0.008590852,0.002953926,0.00108418,0.002281304,0.001197527,0.00235706,0.019859296,0.004744763,0.001570315,0.002997827,0.001101578,0.004559559,0.001605929,0.001101578,0.004559559,0.001605929,0.001101578,0.004559559,0.001605929,1.86E-05,0.009648354,0.001082083,8.76E-07,0.008058392,0.00177213,3.33E-06,0.008689538,0.001605929,0.000104497,0.009404601,0.001360885,0.000241948,0.002110441,1.56E-05,0.0095878,0.001470072,3.33E-06,0.007480067,0.001208722,1.31E-05,0.007120601,0.001521011,1.56E-05,0.008058392,0.001306705,1.70E-06,0.009508786,0.00138076,3.95E-06,0.008058392,0.001208722,9.29E-06,0.008058392,0.001274858,3.95E-06,0.008058392,0.001187157,1.56E-05,0.008058392,0.001220505,1.70E-06,0.009508786,0.001208722,1.31E-05,0.008058392,0.001494994,2.37E-06,0.008058392,0.001494994,0.000146733,0.008058392,0.001232987,3.72E-05,0.008058392,0.001109284,5.25E-05,0.008058392,0.001341935,0.000536037,0.009050298,0.00126014,1.31E-05,0.008058392,0.00138076,2.63E-05,0.008058392,0.00138076,1.10E-05,0.008058392,0.001290372,9.29E-06,0.008058392,0.001341935,1.70E-06,0.008058392,0.00138076,1.70E-06,0.008058392,0.001187157,7.42E-05,0.006635469,0.001423398,7.42E-05,0.006635469,0.001423398,3.12E-05,0.00896572,0.001168115,9.29E-06,0.008058392,0.00138076,0.000104497,0.007340438,0.006271914,0.001605929,0.001165969,3.33E-06,0.007480067,0.002210374,0.001165969,0.002032141,0.008590852,0.001087869,0.007340438,0.001605929,0.001099508,0.000104497,0.008877225,0.002489356,0.001082281
427,0.00048734,0.006502,0,0,0.000907787,0.006651266,0,0,0,0.008714525,0,0,0.010710311,0,0,0,0.010900542,0,4.16E-06,1.43E-07,0.000835714,4.46E-10,0.000404764,0.000751198,0.009272391,0.001329831,0.009426826,0.001096015,0.00223452,0.266,0.0287,1.41,0.293,0.0397,1.44,6.32E-05,0.003202408,0.006115654,0.001052041,0.00334471,0.008662846,0.003026589,0.00107284,0.002075472,0.001208316,0.002310385,0.019653982,0.004864592,0.001589569,0.003062222,0.000986792,0.004660604,0.001633107,0.000986792,0.004660604,0.001633107,0.000986792,0.004660604,0.001633107,1.63E-05,0.009594869,0.001071891,7.71E-07,0.008146396,0.001806643,2.92E-06,0.008757669,0.001633107,9.16E-05,0.009426826,0.001375492,0.000212744,0.002157983,1.37E-05,0.009582779,0.001490609,2.92E-06,0.007579099,0.001213538,1.15E-05,0.007224147,0.00154412,1.37E-05,0.008146396,0.001318091,1.49E-06,0.009517922,0.001396496,3.46E-06,0.008146396,0.001213538,8.15E-06,0.008146396,0.001284234,3.46E-06,0.008146396,0.001190329,1.37E-05,0.008146396,0.001226182,1.49E-06,0.009517922,0.001213538,1.15E-05,0.008146396,0.001516803,2.09E-06,0.008146396,0.001516803,0.00012873,0.008146396,0.001239549,3.25E-05,0.008146396,0.001105073,4.60E-05,0.008146396,0.00135544,0.000474576,0.00910058,0.001268551,1.15E-05,0.008146396,0.001396496,2.30E-05,0.008146396,0.001396496,9.68E-06,0.008146396,0.001300739,8.15E-06,0.008146396,0.00135544,1.49E-06,0.008146396,0.001396496,1.49E-06,0.008146396,0.001190329,6.50E-05,0.006742859,0.001441478,6.50E-05,0.006742859,0.001441478,2.74E-05,0.009020834,0.001169741,8.15E-06,0.008146396,0.001396496,9.16E-05,0.007108075,0.006380715,0.001633107,0.001151232,2.92E-06,0.007579099,0.002261382,0.001151232,0.001850586,0.008662846,0.001080251,0.007108075,0.001633107,0.001086306,9.16E-05,0.008936922,0.00254928,0.001071782
428,0.00043013,0.00707085,0,0,0.000810809,0.007191369,0,0,0,0.009072896,0,0,0.010604971,1.00E-08,0,0,0.011000547,2.76E-06,4.28E-06,1.43E-07,0.000853623,6.68E-10,0.000423526,0.000712574,0.009351155,0.001349337,0.009442543,0.001091559,0.002312877,0.275,0.0302,1.46,0.306,0.042,1.5,6.47E-05,0.00314054,0.006220107,0.001045845,0.003382413,0.008730515,0.003101109,0.001061987,0.001886793,0.001219104,0.002310385,0.019397175,0.004983817,0.001609498,0.00312672,0.000882456,0.004762481,0.001662035,0.000882456,0.004762481,0.001662035,0.000882456,0.004762481,0.001662035,1.43E-05,0.009533133,0.001062261,6.80E-07,0.008231074,0.001843013,2.57E-06,0.008821264,0.001662035,8.03E-05,0.009442543,0.001391587,0.000187014,0.002207495,1.20E-05,0.009570423,0.001512771,2.57E-06,0.007675712,0.001219564,1.01E-05,0.007325772,0.001568905,1.20E-05,0.008231074,0.001330881,1.31E-06,0.009520123,0.001413749,3.04E-06,0.008231074,0.001219564,7.15E-06,0.008231074,0.001294959,3.04E-06,0.008231074,0.001194655,1.20E-05,0.008231074,0.001233095,1.31E-06,0.009520123,0.001219564,1.01E-05,0.008231074,0.001540262,1.83E-06,0.008231074,0.001540262,0.000112936,0.008231074,0.001247376,2.85E-05,0.008231074,0.001101732,4.03E-05,0.008231074,0.001370406,0.000419781,0.009145458,0.001278283,1.01E-05,0.008231074,0.001413749,2.02E-05,0.008231074,0.001413749,8.49E-06,0.008231074,0.001312483,7.15E-06,0.008231074,0.001370406,1.31E-06,0.008231074,0.001413749,1.31E-06,0.008231074,0.001194655,5.69E-05,0.006848945,0.001461129,5.69E-05,0.006848945,0.001461129,2.40E-05,0.009070765,0.001172466,7.15E-06,0.008231074,0.001413749,8.03E-05,0.006871752,0.006488643,0.001662035,0.001136577,2.57E-06,0.007675712,0.002314371,0.001136577,0.001681208,0.008730515,0.00107334,0.006871752,0.001662035,0.001073439,8.03E-05,0.008991653,0.002611178,0.001061825
429,0.00037944,0.00763918,0,0,0.00072283,0.007771479,0,0,0,0.009429086,0,0,0.010490311,2.00E-08,0,0,0.011000547,5.59E-06,4.40E-06,1.42E-07,0.000872126,8.89E-10,0.000443415,0.000673951,0.009429919,0.001368843,0.009451589,0.001087952,0.002393022,0.284,0.0317,1.51,0.317,0.0445,1.57,6.85E-05,0.003077056,0.006324735,0.00104009,0.003419554,0.008793677,0.003177435,0.001051645,0.001715266,0.001240681,0.002263711,0.019119515,0.005104995,0.001630934,0.003193015,0.000787906,0.004865081,0.001692727,0.000787906,0.004865081,0.001692727,0.000787906,0.004865081,0.001692727,1.25E-05,0.009463132,0.001053219,5.99E-07,0.008312251,0.001881246,2.26E-06,0.008880142,0.001692727,7.04E-05,0.009451589,0.001409193,0.000164363,0.002258965,1.05E-05,0.009550608,0.001536576,2.26E-06,0.007769738,0.001226826,8.85E-06,0.007425316,0.001595383,1.05E-05,0.008312251,0.001345101,1.16E-06,0.009515245,0.001432539,2.67E-06,0.008312251,0.001226826,6.27E-06,0.008312251,0.001307057,2.67E-06,0.008312251,0.001200163,1.05E-05,0.008312251,0.001241272,1.16E-06,0.009515245,0.001226826,8.85E-06,0.008312251,0.00156539,1.61E-06,0.008312251,0.00156539,9.91E-05,0.008312251,0.001256494,2.50E-05,0.008312251,0.001099288,3.53E-05,0.008312251,0.001386856,0.000371017,0.009184752,0.001289362,8.85E-06,0.008312251,0.001432539,1.77E-05,0.008312251,0.001432539,7.45E-06,0.008312251,0.001325628,6.27E-06,0.008312251,0.001386856,1.16E-06,0.008312251,0.001432539,1.16E-06,0.008312251,0.001200163,4.99E-05,0.006953575,0.001482371,4.99E-05,0.006953575,0.001482371,2.10E-05,0.00911533,0.001176319,6.27E-06,0.008312251,0.001432539,7.04E-05,0.006632101,0.006595548,0.001692727,0.001122023,2.26E-06,0.007769738,0.002369324,0.001122023,0.001523819,0.008793677,0.001067163,0.006632101,0.001692727,0.001060931,7.04E-05,0.009041237,0.002675019,0.001052437
430,0.00033458,0.00820328,0,0,0.000642849,0.008331586,0,0,0,0.009778779,0,0,0.010366401,7.00E-08,0,0,0.011000547,1.04E-05,4.52E-06,1.42E-07,0.000890597,1.11E-09,0.000463629,0.000647485,0.009471681,0.001393658,0.009453811,0.001085222,0.002474948,0.292,0.0332,1.55,0.328,0.047,1.62,7.26E-05,0.00301378,0.006427758,0.001034555,0.003456047,0.00885215,0.003255512,0.00104184,0.001560892,0.001262259,0.002217036,0.018851644,0.005230683,0.001654714,0.003262798,0.000702465,0.004968287,0.001725193,0.000702465,0.004968287,0.001725193,0.000702465,0.004968287,0.001725193,1.10E-05,0.009384877,0.00104479,5.29E-07,0.00838975,0.001921347,1.99E-06,0.008934118,0.001725193,6.17E-05,0.009453811,0.001428333,0.000144436,0.002312381,9.23E-06,0.009523226,0.001562042,1.99E-06,0.00786101,0.00123535,7.77E-06,0.007522617,0.00162357,9.23E-06,0.00838975,0.001360773,1.02E-06,0.009503153,0.001452889,2.35E-06,0.00838975,0.00123535,5.51E-06,0.00838975,0.001320554,2.35E-06,0.00838975,0.001206879,9.23E-06,0.00838975,0.001250739,1.02E-06,0.009503153,0.00123535,7.77E-06,0.00838975,0.001592203,1.42E-06,0.00838975,0.001592203,8.69E-05,0.00838975,0.001266929,2.19E-05,0.00838975,0.001097768,3.10E-05,0.00838975,0.001404813,0.00032769,0.009218282,0.001301811,7.77E-06,0.00838975,0.001452889,1.55E-05,0.00838975,0.001452889,6.54E-06,0.00838975,0.0013402,5.51E-06,0.00838975,0.001404813,1.02E-06,0.00838975,0.001452889,1.02E-06,0.00838975,0.001206879,4.37E-05,0.007056595,0.001505224,4.37E-05,0.007056595,0.001505224,1.84E-05,0.009154349,0.001181328,5.51E-06,0.00838975,0.001452889,6.17E-05,0.00638977,0.006701284,0.001725193,0.001107589,1.99E-06,0.00786101,0.002426225,0.001107589,0.001378134,0.00885215,0.001061748,0.00638977,0.001725193,0.001048804,6.17E-05,0.00908549,0.002740772,0.001043642
